 Cycle Period  Scenario   Power Gen   #Turbines
   209      7         8        0.00           0
   209      7         9        0.00           0
   209      7        10        0.00           0
   209      7        11        0.00           0
   209      7        12        0.00           0
   209      7        13        0.00           0
   209      7        14        0.00           0
   209      7        15        0.00           0
   209      8         1        0.00           0
   209      8         2        0.00           0
   209      8         3        0.00           0
   209      8         4      117.88           2
   209      8         5        0.00           0
   209      8         6        0.00           0
   209      8         7        0.00           0
   209      8         8        0.00           0
   209      8         9        0.00           0
   209      8        10        0.00           0
   209      8        11        0.00           0
   209      8        12        0.00           0
   209      8        13        0.00           0
   209      8        14        0.00           0
   209      8        15        0.00           0
   209      9         1      141.61           2
   209      9         2      141.61           2
   209      9         3      141.61           2
   209      9         4      112.50           2
   209      9         5      141.61           2
   209      9         6      141.61           2
   209      9         7      141.61           2
   209      9         8      141.61           2
   209      9         9      141.61           2
   209      9        10      141.61           2
   209      9        11      141.61           2
   209      9        12      141.61           2
   209      9        13      141.61           2
   209      9        14      141.61           2
   209      9        15       70.81           1
   209     10         1      212.23           2
   209     10         2      212.23           2
   209     10         3      212.23           2
   209     10         4      181.26           2
   209     10         5      212.23           2
   209     10         6      212.23           2
   209     10         7      212.23           2
   209     10         8      212.23           2
   209     10         9      212.23           2
   209     10        10      212.23           2
   209     10        11      212.23           2
   209     10        12      212.23           2
   209     10        13      212.23           2
   209     10        14      212.23           2
   209     10        15      230.20           2
   209     11         1      190.10           2
   209     11         2      190.10           2
   209     11         3      190.10           2
   209     11         4      162.80           2
   209     11         5      190.10           2
   209     11         6      190.10           2
   209     11         7      190.10           2
   209     11         8      190.10           2
   209     11         9      190.10           2
   209     11        10      190.10           2
   209     11        11      190.10           2
   209     11        12      190.10           2
   209     11        13      190.10           2
   209     11        14      190.10           2
   209     11        15      205.95           2
   212      1         1        0.00           0
   212      1         2        0.00           0
   212      1         3        0.00           0
   212      1         4        0.00           0
   212      1         5        0.00           0
   212      1         6        0.00           0
   212      1         7        0.00           0
   212      1         8        0.00           0
   212      1         9        0.00           0
   212      1        10        0.00           0
   212      1        11        0.00           0
   212      1        12        0.00           0
   212      1        13        0.00           0
   212      1        14        0.00           0
   212      1        15        0.00           0
   212      2         1        0.00           0
   212      2         2        0.00           0
   212      2         3        0.00           0
   212      2         4        0.00           0
   212      2         5        0.00           0
   212      2         6        0.00           0
   212      2         7        0.00           0
   212      2         8        0.00           0
   212      2         9        0.00           0
   212      2        10        0.00           0
   212      2        11        0.00           0
   212      2        12        0.00           0
   212      2        13        0.00           0
   212      2        14        0.00           0
   212      2        15        0.00           0
   212      3         1        0.00           0
   212      3         2        0.00           0
   212      3         3        0.00           0
   212      3         4        0.00           0
   212      3         5        0.00           0
   212      3         6        0.00           0
   212      3         7        0.00           0
   212      3         8        0.00           0
   212      3         9        0.00           0
   212      3        10        0.00           0
   212      3        11        0.00           0
   212      3        12        0.00           0
   212      3        13        0.00           0
   212      3        14        0.00           0
   212      3        15        0.00           0
   212      4         1        0.00           0
   212      4         2        0.00           0
   212      4         3        0.00           0
   212      4         4        0.00           0
   212      4         5        0.00           0
   212      4         6        0.00           0
   212      4         7        0.00           0
   212      4         8        0.00           0
   212      4         9        0.00           0
   212      4        10        0.00           0
   212      4        11        0.00           0
   212      4        12        0.00           0
   212      4        13        0.00           0
   212      4        14        0.00           0
   212      4        15        0.00           0
   212      5         1        0.00           0
   212      5         2        0.00           0
   212      5         3        0.00           0
   212      5         4        0.00           0
   212      5         5        0.00           0
   212      5         6        0.00           0
   212      5         7        0.00           0
   212      5         8        0.00           0
   212      5         9        0.00           0
   212      5        10        0.00           0
   212      5        11        0.00           0
   212      5        12        0.00           0
   212      5        13        0.00           0
   212      5        14        0.00           0
   212      5        15        0.00           0
   212      6         1        0.00           0
   212      6         2        0.00           0
   212      6         3        0.00           0
   212      6         4        0.00           0
   212      6         5        0.00           0
   212      6         6        0.00           0
   212      6         7        0.00           0
   212      6         8        0.00           0
   212      6         9        0.00           0
   212      6        10        0.00           0
   212      6        11        0.00           0
   212      6        12        0.00           0
   212      6        13        0.00           0
   212      6        14        0.00           0
   212      6        15        0.00           0
   212      7         1        0.00           0
   212      7         2        0.00           0
   212      7         3        0.00           0
   212      7         4        0.00           0
   212      7         5        0.00           0
   212      7         6        0.00           0
   212      7         7        0.00           0
   212      7         8        0.00           0
   212      7         9        0.00           0
   212      7        10        0.00           0
   212      7        11        0.00           0
   212      7        12        0.00           0
   212      7        13        0.00           0
   212      7        14        0.00           0
   212      7        15        0.00           0
   212      8         1      123.90           2
   212      8         2      123.90           2
   212      8         3      123.90           2
   212      8         4      123.90           2
   212      8         5      123.90           2
   212      8         6      123.90           2
   212      8         7      123.90           2
   212      8         8      123.90           2
   212      8         9        0.00           0
   212      8        10        0.00           0
   212      8        11      123.90           2
   212      8        12      123.90           2
   212      8        13      123.90           2
   212      8        14      123.90           2
   212      8        15      123.90           2
   212      9         1      120.52           2
   212      9         2      120.52           2
   212      9         3      120.52           2
   212      9         4      120.52           2
   212      9         5      120.52           2
   212      9         6      120.52           2
   212      9         7      120.52           2
   212      9         8      120.52           2
   212      9         9      148.81           2
   212      9        10      148.81           2
   212      9        11      120.52           2
   212      9        12      120.52           2
   212      9        13      120.52           2
   212      9        14      120.52           2
   212      9        15      120.52           2
   212     10         1      196.04           2
   212     10         2      196.04           2
   212     10         3      196.04           2
   212     10         4      196.04           2
   212     10         5      196.04           2
   212     10         6      196.04           2
   212     10         7      196.04           2
   212     10         8      196.04           2
   212     10         9      227.43           2
   212     10        10      227.43           2
   212     10        11      196.04           2
   212     10        12      196.04           2
   212     10        13      196.04           2
   212     10        14      196.04           2
   212     10        15      196.04           2
   212     11         1      177.11           2
   212     11         2      177.11           2
   212     11         3      177.11           2
   212     11         4      177.11           2
   212     11         5      177.11           2
   212     11         6      177.11           2
   212     11         7      177.11           2
   212     11         8      177.11           2
   212     11         9      204.78           2
   212     11        10      204.78           2
   212     11        11      177.11           2
   212     11        12      177.11           2
   212     11        13      177.11           2
   212     11        14      177.11           2
   212     11        15      177.11           2
   215      1         1        0.00           0
   215      1         2        0.00           0
   215      1         3        0.00           0
   215      1         4        0.00           0
   215      1         5        0.00           0
   215      1         6        0.00           0
   215      1         7        0.00           0
   215      1         8        0.00           0
   215      1         9        0.00           0
   215      1        10        0.00           0
   215      1        11        0.00           0
   215      1        12        0.00           0
   215      1        13        0.00           0
   215      1        14        0.00           0
   215      1        15        0.00           0
   215      2         1        0.00           0
   215      2         2        0.00           0
   215      2         3        0.00           0
   215      2         4        0.00           0
   215      2         5        0.00           0
   215      2         6        0.00           0
   215      2         7        0.00           0
   215      2         8        0.00           0
   215      2         9        0.00           0
   215      2        10        0.00           0
   215      2        11        0.00           0
   215      2        12        0.00           0
   215      2        13        0.00           0
   215      2        14        0.00           0
   215      2        15        0.00           0
   215      3         1        0.00           0
   215      3         2        0.00           0
   215      3         3        0.00           0
   215      3         4        0.00           0
   215      3         5        0.00           0
   215      3         6        0.00           0
   215      3         7        0.00           0
   215      3         8        0.00           0
   215      3         9        0.00           0
   215      3        10        0.00           0
   215      3        11        0.00           0
   215      3        12        0.00           0
   215      3        13        0.00           0
   215      3        14        0.00           0
   215      3        15        0.00           0
   215      4         1        0.00           0
   215      4         2        0.00           0
   215      4         3        0.00           0
   215      4         4        0.00           0
   215      4         5        0.00           0
   215      4         6        0.00           0
   215      4         7        0.00           0
   215      4         8        0.00           0
   215      4         9        0.00           0
   215      4        10        0.00           0
   215      4        11        0.00           0
   215      4        12        0.00           0
   215      4        13        0.00           0
   215      4        14        0.00           0
   215      4        15        0.00           0
   215      5         1        0.00           0
   215      5         2        0.00           0
   215      5         3        0.00           0
   215      5         4        0.00           0
   215      5         5        0.00           0
   215      5         6        0.00           0
   215      5         7        0.00           0
   215      5         8        0.00           0
   215      5         9        0.00           0
   215      5        10        0.00           0
   215      5        11        0.00           0
   215      5        12        0.00           0
   215      5        13        0.00           0
   215      5        14        0.00           0
   215      5        15        0.00           0
   215      6         1        0.00           0
   215      6         2        0.00           0
   215      6         3        0.00           0
   215      6         4        0.00           0
   215      6         5        0.00           0
   215      6         6        0.00           0
   215      6         7        0.00           0
   215      6         8        0.00           0
   215      6         9        0.00           0
   215      6        10        0.00           0
   215      6        11        0.00           0
   215      6        12       -0.00           0
   215      6        13        0.00           0
   215      6        14        0.00           0
   215      6        15        0.00           0
   215      7         1        0.00           0
   215      7         2        0.00           0
   215      7         3        0.00           0
   215      7         4        0.00           0
   215      7         5        0.00           0
   215      7         6        0.00           0
   215      7         7        0.00           0
   215      7         8        0.00           0
   215      7         9        0.00           0
   215      7        10        0.00           0
   215      7        11        0.00           0
   215      7        12        0.00           0
   215      7        13        0.00           0
   215      7        14        0.00           0
   215      7        15        0.00           0
   215      8         1      127.69           2
   215      8         2       86.18           2
   215      8         3       47.25           1
   215      8         4      104.96           2
   215      8         5      127.69           2
   215      8         6      127.69           2
   215      8         7      126.70           2
   215      8         8      127.69           2
   215      8         9      127.69           2
   215      8        10        0.00           0
   215      8        11      127.69           2
   215      8        12      127.69           2
   215      8        13      127.69           2
   215      8        14      127.69           2
   215      8        15      127.69           2
   215      9         1      125.31           2
   215      9         2      133.42           2
   215      9         3      142.48           2
   215      9         4      129.75           2
   215      9         5      125.31           2
   215      9         6      125.31           2
   215      9         7      125.50           2
   215      9         8      125.31           2
   215      9         9      125.31           2
   215      9        10      153.16           2
   215      9        11      125.31           2
   215      9        12      125.31           2
   215      9        13      125.31           2
   215      9        14      125.31           2
   215      9        15      125.31           2
   215     10         1      204.70           2
   215     10         2      213.91           2
   215     10         3      224.19           2
   215     10         4      209.74           2
   215     10         5      204.70           2
   215     10         6      204.70           2
   215     10         7      204.92           2
   215     10         8      204.70           2
   215     10         9      204.70           2
   215     10        10      236.31           2
   215     10        11      204.70           2
   215     10        12      204.70           2
   215     10        13      204.70           2
   215     10        14      204.70           2
   215     10        15      204.70           2
   215     11         1      185.20           2
   215     11         2      193.32           2
   215     11         3      202.38           2
   215     11         4      189.65           2
   215     11         5      185.20           2
   215     11         6      185.20           2
   215     11         7      185.40           2
   215     11         8      185.20           2
   215     11         9      185.20           2
   215     11        10      213.07           2
   215     11        11      185.20           2
   215     11        12      185.20           2
   215     11        13      185.20           2
   215     11        14      185.20           2
   215     11        15      185.20           2
   218      1         1        0.00           0
   218      1         2        0.00           0
   218      1         3        0.00           0
   218      1         4        0.00           0
   218      1         5        0.00           0
   218      1         6        0.00           0
   218      1         7        0.00           0
   218      1         8        0.00           0
   218      1         9        0.00           0
   218      1        10        0.00           0
   218      1        11        0.00           0
   218      1        12        0.00           0
   218      1        13        0.00           0
   218      1        14        0.00           0
   218      1        15        0.00           0
   218      2         1        0.00           0
   218      2         2        0.00           0
   218      2         3        0.00           0
   218      2         4        0.00           0
   218      2         5        0.00           0
   218      2         6        0.00           0
   218      2         7        0.00           0
   218      2         8        0.00           0
   218      2         9        0.00           0
   218      2        10        0.00           0
   218      2        11        0.00           0
   218      2        12        0.00           0
   218      2        13        0.00           0
   218      2        14        0.00           0
   218      2        15        0.00           0
   218      3         1        0.00           0
   218      3         2        0.00           0
   218      3         3        0.00           0
   218      3         4        0.00           0
   218      3         5        0.00           0
   218      3         6        0.00           0
   218      3         7        0.00           0
   218      3         8        0.00           0
   218      3         9        0.00           0
   218      3        10        0.00           0
   218      3        11        0.00           0
   218      3        12        0.00           0
   218      3        13        0.00           0
   218      3        14        0.00           0
   218      3        15        0.00           0
   218      4         1        0.00           0
   218      4         2        0.00           0
   218      4         3        0.00           0
   218      4         4        0.00           0
   218      4         5        0.00           0
   218      4         6        0.00           0
   218      4         7        0.00           0
   218      4         8        0.00           0
   218      4         9        0.00           0
   218      4        10        0.00           0
   218      4        11        0.00           0
   218      4        12        0.00           0
   218      4        13        0.00           0
   218      4        14        0.00           0
   218      4        15        0.00           0
   218      5         1        0.00           0
   218      5         2        0.00           0
   218      5         3        0.00           0
   218      5         4        0.00           0
   218      5         5        0.00           0
   218      5         6        0.00           0
   218      5         7        0.00           0
   218      5         8        0.00           0
   218      5         9        0.00           0
   218      5        10        0.00           0
   218      5        11        0.00           0
   218      5        12        0.00           0
   218      5        13        0.00           0
   218      5        14        0.00           0
   218      5        15        0.00           0
   218      6         1        0.00           0
   218      6         2        0.00           0
   218      6         3        0.00           0
   218      6         4        0.00           0
   218      6         5        0.00           0
   218      6         6        0.00           0
   218      6         7        0.00           0
   218      6         8        0.00           0
   218      6         9        0.00           0
   218      6        10        0.00           0
   218      6        11        0.00           0
   218      6        12        0.00           0
   218      6        13        0.00           0
   218      6        14        0.00           0
   218      6        15        0.00           0
   218      7         1        0.00           0
   218      7         2        0.00           0
   218      7         3        0.00           0
   218      7         4        0.00           0
   218      7         5        0.00           0
   218      7         6        0.00           0
   218      7         7        0.00           0
   218      7         8        0.00           0
   218      7         9        0.00           0
   218      7        10        0.00           0
   218      7        11      102.32           2
   218      7        12        0.00           0
   218      7        13        0.00           0
   218      7        14        0.00           0
   218      7        15        0.00           0
   218      8         1      129.55           2
   218      8         2      129.55           2
   218      8         3      129.55           2
   218      8         4      129.55           2
   218      8         5      129.55           2
   218      8         6      129.55           2
   218      8         7      129.55           2
   218      8         8      129.55           2
   218      8         9      129.55           2
   218      8        10      129.55           2
   218      8        11       98.65           2
   218      8        12      129.55           2
   218      8        13      129.55           2
   218      8        14      129.55           2
   218      8        15      129.55           2
   218      9         1      127.70           2
   218      9         2      127.70           2
   218      9         3      127.70           2
   218      9         4      127.70           2
   218      9         5      127.70           2
   218      9         6      127.70           2
   218      9         7      127.70           2
   218      9         8      127.70           2
   218      9         9      127.70           2
   218      9        10      127.70           2
   218      9        11      104.59           2
   218      9        12      127.70           2
   218      9        13      127.70           2
   218      9        14      127.70           2
   218      9        15      127.70           2
   218     10         1      209.29           2
   218     10         2      209.29           2
   218     10         3      209.29           2
   218     10         4      209.29           2
   218     10         5      209.29           2
   218     10         6      209.29           2
   218     10         7      209.29           2
   218     10         8      209.29           2
   218     10         9      209.29           2
   218     10        10      209.29           2
   218     10        11      182.77           2
   218     10        12      209.29           2
   218     10        13      209.29           2
   218     10        14      209.29           2
   218     10        15      209.29           2
   218     11         1      189.86           2
   218     11         2      189.86           2
   218     11         3      189.86           2
   218     11         4      189.86           2
   218     11         5      189.86           2
   218     11         6      189.86           2
   218     11         7      189.86           2
   218     11         8      189.86           2
   218     11         9      189.86           2
   218     11        10      189.86           2
   218     11        11      166.48           2
   218     11        12      189.86           2
   218     11        13      189.86           2
   218     11        14      189.86           2
   218     11        15      189.86           2
   621      1         1        0.00           0
   621      1         2        0.00           0
   621      1         3        0.00           0
   621      1         4        0.00           0
   621      1         5        0.00           0
   621      1         6        0.00           0
   621      1         7        0.00           0
   621      1         8        0.00           0
   621      1         9        0.00           0
   621      1        10        0.00           0
   621      1        11        0.00           0
   621      1        12        0.00           0
   621      1        13        0.00           0
   621      1        14        0.00           0
   621      1        15        0.00           0
   621      2         1        0.00           0
   621      2         2        0.00           0
   621      2         3        0.00           0
   621      2         4        0.00           0
   621      2         5        0.00           0
   621      2         6        0.00           0
   621      2         7        0.00           0
   621      2         8        0.00           0
   621      2         9        0.00           0
   621      2        10        0.00           0
   621      2        11        0.00           0
   621      2        12        0.00           0
   621      2        13        0.00           0
   621      2        14        0.00           0
   621      2        15        0.00           0
   621      3         1        0.00           0
   621      3         2        0.00           0
   621      3         3        0.00           0
   621      3         4        0.00           0
   621      3         5        0.00           0
   621      3         6        0.00           0
   621      3         7        0.00           0
   621      3         8        0.00           0
   621      3         9        0.00           0
   621      3        10        0.00           0
   621      3        11        0.00           0
   621      3        12        0.00           0
   621      3        13        0.00           0
   621      3        14        0.00           0
   621      3        15        0.00           0
   621      4         1        0.00           0
   621      4         2        0.00           0
   621      4         3        0.00           0
   621      4         4        0.00           0
   621      4         5        0.00           0
   621      4         6        0.00           0
   621      4         7        0.00           0
   621      4         8        0.00           0
   621      4         9        0.00           0
   621      4        10        0.00           0
   621      4        11        0.00           0
   621      4        12        0.00           0
   621      4        13        0.00           0
   621      4        14        0.00           0
   621      4        15        0.00           0
   621      5         1        0.00           0
   621      5         2        0.00           0
   621      5         3        0.00           0
   621      5         4        0.00           0
   621      5         5        0.00           0
   621      5         6        0.00           0
   621      5         7        0.00           0
   621      5         8        0.00           0
   621      5         9        0.00           0
   621      5        10        0.00           0
   621      5        11        0.00           0
   621      5        12        0.00           0
   621      5        13        0.00           0
   621      5        14        0.00           0
   621      5        15        0.00           0
   621      6         1        0.00           0
   621      6         2        0.00           0
   621      6         3        0.00           0
   621      6         4        0.00           0
   621      6         5        0.00           0
   621      6         6        0.00           0
   621      6         7        0.00           0
   621      6         8        0.00           0
   621      6         9        0.00           0
   621      6        10        0.00           0
   621      6        11        0.00           0
   621      6        12        0.00           0
   621      6        13        0.00           0
   621      6        14        0.00           0
   621      6        15        0.00           0
   621      7         1       99.87           2
   621      7         2        0.00           0
   621      7         3        0.00           0
   621      7         4        0.00           0
   621      7         5       99.87           2
   621      7         6        0.00           0
   621      7         7        0.00           0
   621      7         8        0.00           0
   621      7         9        0.00           0
   621      7        10        0.00           0
   621      7        11        0.00           0
   621      7        12        0.00           0
   621      7        13        0.00           0
   621      7        14        0.00           0
   621      7        15        0.00           0
   621      8         1       94.90           2
   621      8         2      126.38           2
   621      8         3      126.38           2
   621      8         4      126.38           2
   621      8         5       94.90           2
   621      8         6      126.38           2
   621      8         7      126.38           2
   621      8         8      126.38           2
   621      8         9      126.38           2
   621      8        10      126.38           2
   621      8        11      126.38           2
   621      8        12      126.38           2
   621      8        13      126.38           2
   621      8        14      126.38           2
   621      8        15      126.38           2
   621      9         1      100.28           2
   621      9         2      123.47           2
   621      9         3      123.47           2
   621      9         4      123.47           2
   621      9         5      100.28           2
   621      9         6      123.47           2
   621      9         7      123.47           2
   621      9         8      123.47           2
   621      9         9      123.47           2
   621      9        10      123.47           2
   621      9        11      123.47           2
   621      9        12      123.47           2
   621      9        13      123.47           2
   621      9        14      123.47           2
   621      9        15      123.47           2
   621     10         1      175.03           2
   621     10         2      201.12           2
   621     10         3      201.12           2
   621     10         4      201.12           2
   621     10         5      175.03           2
   621     10         6      201.12           2
   621     10         7      201.12           2
   621     10         8      201.12           2
   621     10         9      201.12           2
   621     10        10      201.12           2
   621     10        11      201.12           2
   621     10        12      201.12           2
   621     10        13      201.12           2
   621     10        14      201.12           2
   621     10        15      201.12           2
   621     11         1      158.76           2
   621     11         2      181.77           2
   621     11         3      181.77           2
   621     11         4      181.77           2
   621     11         5      158.76           2
   621     11         6      181.77           2
   621     11         7      181.77           2
   621     11         8      181.77           2
   621     11         9      181.77           2
   621     11        10      181.77           2
   621     11        11      181.77           2
   621     11        12      181.77           2
   621     11        13      181.77           2
   621     11        14      181.77           2
   621     11        15      181.77           2
   624      1         1        0.00           0
   624      1         2        0.00           0
   624      1         3        0.00           0
   624      1         4        0.00           0
   624      1         5        0.00           0
   624      1         6        0.00           0
   624      1         7        0.00           0
   624      1         8        0.00           0
   624      1         9        0.00           0
   624      1        10        0.00           0
   624      1        11        0.00           0
   624      1        12        0.00           0
   624      1        13        0.00           0
   624      1        14        0.00           0
   624      1        15        0.00           0
   624      2         1        0.00           0
   624      2         2        0.00           0
   624      2         3        0.00           0
   624      2         4        0.00           0
   624      2         5        0.00           0
   624      2         6        0.00           0
   624      2         7        0.00           0
   624      2         8        0.00           0
   624      2         9        0.00           0
   624      2        10        0.00           0
   624      2        11        0.00           0
   624      2        12        0.00           0
   624      2        13        0.00           0
   624      2        14        0.00           0
   624      2        15        0.00           0
   624      3         1        0.00           0
   624      3         2        0.00           0
   624      3         3        0.00           0
   624      3         4        0.00           0
   624      3         5        0.00           0
   624      3         6        0.00           0
   624      3         7        0.00           0
   624      3         8        0.00           0
   624      3         9        0.00           0
   624      3        10        0.00           0
   624      3        11        0.00           0
   624      3        12        0.00           0
   624      3        13        0.00           0
   624      3        14        0.00           0
   624      3        15        0.00           0
   624      4         1        0.00           0
   624      4         2        0.00           0
   624      4         3        0.00           0
   624      4         4        0.00           0
   624      4         5        0.00           0
   624      4         6        0.00           0
   624      4         7        0.00           0
   624      4         8        0.00           0
   624      4         9        0.00           0
   624      4        10        0.00           0
   624      4        11        0.00           0
   624      4        12        0.00           0
   624      4        13        0.00           0
   624      4        14        0.00           0
   624      4        15        0.00           0
   624      5         1        0.00           0
   624      5         2        0.00           0
   624      5         3        0.00           0
   624      5         4        0.00           0
   624      5         5        0.00           0
   624      5         6        0.00           0
   624      5         7        0.00           0
   624      5         8        0.00           0
   624      5         9        0.00           0
   624      5        10        0.00           0
   624      5        11        0.00           0
   624      5        12        0.00           0
   624      5        13        0.00           0
   624      5        14        0.00           0
   624      5        15        0.00           0
   624      6         1        0.00           0
   624      6         2        0.00           0
   624      6         3        0.00           0
   624      6         4        0.00           0
   624      6         5        0.00           0
   624      6         6        0.00           0
   624      6         7        0.00           0
   624      6         8        0.00           0
   624      6         9        0.00           0
   624      6        10        0.00           0
   624      6        11        0.00           0
   624      6        12        0.00           0
   624      6        13        0.00           0
   624      6        14        0.00           0
   624      6        15        0.00           0
   624      7         1        0.00           0
   624      7         2        0.00           0
   624      7         3        0.00           0
   624      7         4        0.00           0
   624      7         5       93.35           2
   624      7         6        0.00           0
   624      7         7        0.00           0
   624      7         8        0.00           0
   624      7         9        0.00           0
   624      7        10        0.00           0
   624      7        11        0.00           0
   624      7        12        0.00           0
   624      7        13        0.00           0
   624      7        14        0.00           0
   624      7        15        0.00           0
   624      8         1      118.11           2
   624      8         2      118.11           2
   624      8         3      118.11           2
   624      8         4      118.11           2
   624      8         5       84.79           2
   624      8         6      118.11           2
   624      8         7      118.11           2
   624      8         8      118.11           2
   624      8         9      118.11           2
   624      8        10      118.11           2
   624      8        11      118.11           2
   624      8        12      118.11           2
   624      8        13      118.11           2
   624      8        14      118.11           2
   624      8        15      118.11           2
   624      9         1      112.44           2
   624      9         2      112.44           2
   624      9         3      112.44           2
   624      9         4      112.44           2
   624      9         5       89.09           2
   624      9         6      112.44           2
   624      9         7      112.44           2
   624      9         8      112.44           2
   624      9         9      112.44           2
   624      9        10      112.44           2
   624      9        11      112.44           2
   624      9        12      112.44           2
   624      9        13      112.44           2
   624      9        14      112.44           2
   624      9        15      112.44           2
   624     10         1      180.45           2
   624     10         2      180.45           2
   624     10         3      180.45           2
   624     10         4      180.45           2
   624     10         5      155.62           2
   624     10         6      180.45           2
   624     10         7      180.45           2
   624     10         8      180.45           2
   624     10         9      180.45           2
   624     10        10      180.45           2
   624     10        11      180.45           2
   624     10        12      180.45           2
   624     10        13      180.45           2
   624     10        14      180.45           2
   624     10        15      180.45           2
   624     11         1      161.30           2
   624     11         2      161.30           2
   624     11         3      161.30           2
   624     11         4      161.30           2
   624     11         5      139.41           2
   624     11         6      161.30           2
   624     11         7      161.30           2
   624     11         8      161.30           2
   624     11         9      161.30           2
   624     11        10      161.30           2
   624     11        11      161.30           2
   624     11        12      161.30           2
   624     11        13      161.30           2
   624     11        14      161.30           2
   624     11        15      161.30           2
   627      1         1        0.00           0
   627      1         2        0.00           0
   627      1         3        0.00           0
   627      1         4        0.00           0
   627      1         5        0.00           0
   627      1         6        0.00           0
   627      1         7        0.00           0
   627      1         8        0.00           0
   627      1         9        0.00           0
   627      1        10        0.00           0
   627      1        11        0.00           0
   627      1        12        0.00           0
   627      1        13        0.00           0
   627      1        14        0.00           0
   627      1        15        0.00           0
   627      2         1        0.00           0
   627      2         2        0.00           0
   627      2         3        0.00           0
   627      2         4        0.00           0
   627      2         5        0.00           0
   627      2         6        0.00           0
   627      2         7        0.00           0
   627      2         8        0.00           0
   627      2         9        0.00           0
   627      2        10        0.00           0
   627      2        11        0.00           0
   627      2        12        0.00           0
   627      2        13        0.00           0
   627      2        14        0.00           0
   627      2        15        0.00           0
   627      3         1        0.00           0
   627      3         2        0.00           0
   627      3         3        0.00           0
   627      3         4        0.00           0
   627      3         5        0.00           0
   627      3         6        0.00           0
   627      3         7        0.00           0
   627      3         8        0.00           0
   627      3         9        0.00           0
   627      3        10        0.00           0
   627      3        11        0.00           0
   627      3        12        0.00           0
   627      3        13        0.00           0
   627      3        14        0.00           0
   627      3        15        0.00           0
